"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00100541","HW1Z-2PQ4B DC12～24V","IDEC","台","2023/02","3480","3480","2900","1.0000","1.0000","1","580","16.7"
"DNK-E","電力機器事業部","E-00100542","MBF-4E DC24V 赤","サクサプレシジョン　","個","2023/02","6760","6760","5630","1.0000","1.0000","1","1130","16.7"
"DNK-E","電力機器事業部","E-00100543","LEG-193L","光商工","台","2023/01","60800","60800","50600","1.0000","1.0000","1","10200","16.8"
"DNK-E","電力機器事業部","E-00100543","LEG-193L","光商工","台","2023/02","182160","182160","151800","3.0000","3.0000","3","30360","16.7"
"DNK-E","電力機器事業部","E-00100543","LEG-193L","光商工","台","2023/03","182160","182160","151800","3.0000","3.0000","1","30360","16.7"
"DNK-E","電力機器事業部","E-00100544","BM41","光商工","台","2023/01","8900","8900","7420","1.0000","1.0000","1","1480","16.6"
"DNK-E","電力機器事業部","E-00100544","BM41","光商工","台","2023/02","26730","26730","22260","3.0000","3.0000","3","4470","16.7"
"DNK-E","電力機器事業部","E-00100546","A6DA-RS31 1P3W 100V 200/5A 検付(CPR-15W200/5A*2）(U)","","台","2022/09","68480","68480","57060","2.0000","2.0000","1","11420","16.7"
"DNK-E","電力機器事業部","E-00100547","A6DA-RS31 1P3W 100V 150/5A 検付(CPR-15W150/5A*2）(U)","","台","2022/09","32320","32320","26930","1.0000","1.0000","1","5390","16.7"
"DNK-E","電力機器事業部","E-00100548","A6DA-RS31 1P3W 100V 120A 検付(U)","","台","2022/09","35760","35760","29800","2.0000","2.0000","1","5960","16.7"
"DNK-E","電力機器事業部","E-00100548","A6DA-RS31 1P3W 100V 120A 検付(U)","","台","2023/02","53640","53640","44700","3.0000","3.0000","1","8940","16.7"
"DNK-E","電力機器事業部","E-00100549","A7DA-RS31 3P3W 200V 120A 検付(U)","","台","2022/09","71520","71520","59600","4.0000","4.0000","2","11920","16.7"
"DNK-E","電力機器事業部","E-00100549","A7DA-RS31 3P3W 200V 120A 検付(U)","","台","2023/02","143040","143040","119200","8.0000","8.0000","1","23840","16.7"
"DNK-E","電力機器事業部","E-00100550","GKH-3A 消孤剤入り","坂詰","台","2023/01","180","180","138","2.0000","2.0000","1","42","23.3"
"DNK-E","電力機器事業部","E-00100551","A-1140-2-1 keyNo.2002","","","2023/01","14040","14040","11700","1.0000","1.0000","1","2340","16.7"
"DNK-E","電力機器事業部","E-00100552","GLP-0F","日東","台","2022/10","7880","7880","3280","1.0000","1.0000","1","4600","58.4"
"DNK-E","電力機器事業部","E-00100553","A-465-A-2-1 Key№TAK60","タキゲン","台","2023/03","6800","6800","5660","2.0000","2.0000","1","1140","16.8"
"DNK-E","電力機器事業部","E-00100557","PYFZ-08","オムロン","台","2023/03","2220","2220","1812","6.0000","6.0000","1","408","18.4"
"DNK-E","電力機器事業部","E-00100561","DR30D0L-M3W AC200V 白","富士","台","2023/03","4980","4980","4140","6.0000","6.0000","2","840","16.9"
"DNK-E","電力機器事業部","E-00100562","SH-4 AC100V 4a4b","富士","台","2023/01","5820","5820","4860","3.0000","3.0000","1","960","16.5"
"DNK-E","電力機器事業部","E-00100562","SH-4 AC100V 4a4b","富士","台","2023/03","25220","25220","21060","13.0000","13.0000","2","4160","16.5"
"DNK-E","電力機器事業部","E-00100563","K2CU-P1A-A AC0.5~1A","オムロン","台","2023/01","62220","62220","51840","6.0000","6.0000","2","10380","16.7"
"DNK-E","電力機器事業部","E-00100563","K2CU-P1A-A AC0.5~1A","オムロン","台","2023/03","62220","62220","51840","6.0000","6.0000","1","10380","16.7"
"DNK-E","電力機器事業部","E-00100564","SLT-GV5JW","音羽","台","2023/01","68640","68640","57200","4.0000","4.0000","1","11440","16.7"
"DNK-E","電力機器事業部","E-00100565","A-465-A-2-1 Key№0200","タキゲン","台","2022/11","6500","6500","5420","2.0000","2.0000","1","1080","16.6"
"DNK-E","電力機器事業部","E-00100565","A-465-A-2-1 Key№0200","タキゲン","台","2023/01","3250","3250","2710","1.0000","1.0000","1","540","16.6"
"DNK-E","電力機器事業部","E-00100567","H80C-R 100V","","台","2022/10","214380","214380","164880","6.0000","6.0000","2","49500","23.1"
"DNK-E","電力機器事業部","E-00100568","OPK16-44A","日東","台","2022/10","65520","65520","54600","14.0000","14.0000","2","10920","16.7"
"DNK-E","電力機器事業部","E-00100568","OPK16-44A","日東","台","2023/03","51480","51480","42900","11.0000","11.0000","1","8580","16.7"
"DNK-E","電力機器事業部","E-00100569","A-176-S-6","タキゲン","台","2022/10","880","880","720","4.0000","4.0000","2","160","18.2"
"DNK-E","電力機器事業部","E-00100569","A-176-S-6","タキゲン","台","2023/03","440","440","360","2.0000","2.0000","1","80","18.2"
"DNK-E","電力機器事業部","E-00100570","OPK20-45A","日東","台","2022/10","22530","22530","18780","3.0000","3.0000","1","3750","16.6"
"DNK-E","電力機器事業部","E-00100571","BP12-12EPA","日東","台","2022/10","10180","10180","8480","1.0000","1.0000","1","1700","16.7"
"DNK-E","電力機器事業部","E-00100572","SA-3Y MAX5.5 20A","","台","2022/10","700","700","580","2.0000","2.0000","1","120","17.1"
"DNK-E","電力機器事業部","E-00100572","SA-3Y MAX5.5 20A","","台","2023/03","350","350","290","1.0000","1.0000","1","60","17.1"
"DNK-E","電力機器事業部","E-00100573","BW100EAG-3P 100 3P 100A","","台","2022/10","16560","16560","13800","2.0000","2.0000","1","2760","16.7"
"DNK-E","電力機器事業部","E-00100574","PY-1020K3","","台","2022/10","12480","12480","10380","6.0000","6.0000","1","2100","16.8"
"DNK-E","電力機器事業部","E-00100575","PL16-54A","","台","2022/10","38880","38880","32400","2.0000","2.0000","1","6480","16.7"
"DNK-E","電力機器事業部","E-00100577","FBA20-56","","台","2022/10","45960","45960","38300","1.0000","1.0000","1","7660","16.7"
"DNK-E","電力機器事業部","E-00100577","FBA20-56","","台","2023/03","45960","45960","38300","1.0000","1.0000","1","7660","16.7"
"DNK-E","電力機器事業部","E-00100578","FBA-5MA","","台","2022/10","3560","3560","2970","1.0000","1.0000","1","590","16.6"
"DNK-E","電力機器事業部","E-00100579","TB2 緑","泰和","台","2022/10","4160","4160","3480","8.0000","8.0000","1","680","16.3"
"DNK-E","電力機器事業部","E-00100579","TB2 緑","泰和","台","2023/01","2120","2120","1740","4.0000","4.0000","1","380","17.9"
"DNK-E","電力機器事業部","E-00100579","TB2 緑","泰和","台","2023/02","3180","3180","2610","6.0000","6.0000","2","570","17.9"
"DNK-E","電力機器事業部","E-00100580","AP8","泰和","台","2022/10","720","720","576","16.0000","16.0000","1","144","20"
"DNK-E","電力機器事業部","E-00100580","AP8","泰和","台","2023/01","360","360","288","8.0000","8.0000","1","72","20"
"DNK-E","電力機器事業部","E-00100580","AP8","泰和","台","2023/02","1350","1350","1080","30.0000","30.0000","2","270","20"
"DNK-E","電力機器事業部","E-00100580","AP8","泰和","台","2023/03","1500","1500","1080","30.0000","30.0000","1","420","28"
"DNK-E","電力機器事業部","E-00100581","H3Y-2 ","オムロン","台","2023/03","3420","3420","2850","1.0000","1.0000","1","570","16.7"
"DNK-E","電力機器事業部","E-00100582","AR22PR-322B 3ノッチ 2a2b","富士","台","2023/03","1980","1980","1640","2.0000","2.0000","1","340","17.2"
"DNK-E","電力機器事業部","E-00100583","AR22F0R-01B 1b","富士","台","2023/03","320","320","260","1.0000","1.0000","1","60","18.8"
"DNK-E","電力機器事業部","E-00100584","AR22F0R-10Y 1a","富士","台","2023/03","320","320","260","1.0000","1.0000","1","60","18.8"
"DNK-E","電力機器事業部","E-00100585","DR22B5-EB DC24V","富士","台","2022/12","2830","2830","2180","1.0000","1.0000","1","650","23"
"DNK-E","電力機器事業部","E-00100585","DR22B5-EB DC24V","富士","台","2023/03","2320","2320","1930","1.0000","1.0000","1","390","16.8"
"DNK-E","電力機器事業部","E-00100587","RJ2S-CL-D24","IDEC","台","2023/03","3480","3480","2880","6.0000","6.0000","1","600","17.2"
"DNK-E","電力機器事業部","E-00100588","SL2S-05B","IDEC","台","2023/03","2340","2340","1920","6.0000","6.0000","1","420","17.9"
"DNK-E","電力機器事業部","E-00100589","BW32AAG-2P015 2P 15A","","台","2022/12","1730","1730","1330","1.0000","1.0000","1","400","23.1"
"DNK-E","電力機器事業部","E-00100589","BW32AAG-2P015 2P 15A","","台","2023/03","1600","1600","1330","1.0000","1.0000","1","270","16.9"
"DNK-E","電力機器事業部","E-00100590","MDP-D24/A33","","台","2023/03","22060","22060","18380","1.0000","1.0000","1","3680","16.7"
"DNK-E","電力機器事業部","E-00100591","CF HCZ 7.2KV 30A 限流ヒューズ用円筒耐塩型","","台","2023/03","310000","310000","258300","10.0000","10.0000","2","51700","16.7"
"DNK-E","電力機器事業部","E-00100592","限流ヒューズ 10A","","本","2023/03","32400","32400","27000","2.0000","2.0000","1","5400","16.7"
"DNK-E","電力機器事業部","E-00100593","CKT-100RD 4P 150A MAX60sq","","台","2023/03","10720","10720","8940","2.0000","2.0000","1","1780","16.6"
"DNK-E","電力機器事業部","E-00100594","BK-60-8","","台","2022/12","4240","4240","3520","4.0000","4.0000","1","720","17"
"DNK-E","電力機器事業部","E-00100595","BK-100-8","","台","2022/12","16320","16320","13560","12.0000","12.0000","1","2760","16.9"
"DNK-E","電力機器事業部","E-00100596","L-25","","台","2022/12","2800","2800","2320","8.0000","8.0000","1","480","17.1"
"DNK-E","電力機器事業部","E-00100597","BK-100-10","","","2022/12","2720","2720","2260","2.0000","2.0000","1","460","16.9"
"DNK-E","電力機器事業部","E-00100598","A-140-EP","","台","2023/03","1880","1880","1560","4.0000","4.0000","1","320","17"
"DNK-E","電力機器事業部","E-00100599","ES-6-1","","個","2023/03","17510","17510","14535","17.0000","17.0000","2","2975","17"
"DNK-E","電力機器事業部","E-00100600","AP-1P-B(M)","","台","2023/03","1620","1620","1350","2.0000","2.0000","1","270","16.7"
"DNK-E","電力機器事業部","E-00100601","BW50EAG-3P010 3P 10AT","","台","2023/03","3610","3610","3010","1.0000","1.0000","1","600","16.6"
"DNK-E","電力機器事業部","E-00100602","EW50SAG-3P005K 3P 5At 100/200/500mA","","台","2023/03","13680","13680","11400","1.0000","1.0000","1","2280","16.7"
"DNK-E","電力機器事業部","E-00100603","KT-60-SUS 6P 90A MAX22sq","","台","2023/03","1350","1350","1120","1.0000","1.0000","1","230","17"
"DNK-E","電力機器事業部","E-00100604","TTM-3SH 3P3W 50Hz 1.5kVA 415V/210V B種 Y-Y","千代田","台","2023/03","114400","114400","88000","1.0000","1.0000","1","26400","23.1"
"DNK-E","電力機器事業部","E-00100605","CKT-400RD2 3P 400A MAX200sq","","台","2022/11","120320","120320","100240","8.0000","8.0000","1","20080","16.7"
"DNK-E","電力機器事業部","E-00100606","RH2B-ULW AC100-110","IDEC","台","2023/01","1900","1900","1580","2.0000","2.0000","1","320","16.8"
"DNK-E","電力機器事業部","E-00100607","SH2B-05D","IDEC","台","2023/01","760","760","640","2.0000","2.0000","1","120","15.8"
"DNK-E","電力機器事業部","E-00100608","Z-15GW2-B","オムロン","台","2023/01","1010","1010","841","1.0000","1.0000","1","169","16.7"
"DNK-E","電力機器事業部","E-00100609","ATXSL-10-20P","東洋技研","台","2023/01","4420","4420","3680","1.0000","1.0000","1","740","16.7"
"DNK-E","電力機器事業部","E-00100609","ATXSL-10-20P","東洋技研","台","2023/03","13260","13260","11040","3.0000","3.0000","1","2220","16.7"
"DNK-E","電力機器事業部","E-00100610","DR30D0L-H3A AC100V 橙","富士","台","2023/01","6640","6640","5520","8.0000","8.0000","1","1120","16.9"
"DNK-E","電力機器事業部","E-00100611","AR30F0R-11B 1a1b 黒","富士","台","2023/01","4860","4860","4050","9.0000","9.0000","2","810","16.7"
"DNK-E","電力機器事業部","E-00100612","KT-30 2P MAX5.5sq 50A","共立","台","2023/01","480","480","395","1.0000","1.0000","1","85","17.7"
"DNK-E","電力機器事業部","E-00100613","AR30F0R-10Y 1a","富士","台","2023/01","540","540","300","1.0000","1.0000","1","240","44.4"
"DNK-E","電力機器事業部","E-00100614","TX150 175A MAX60sq (6個入り)","KASUGA","台","2023/03","23140","23140","19240","13.0000","13.0000","2","3900","16.9"
"DNK-E","電力機器事業部","E-00100615","TXA15(5枚入り)","KASUGA","台","2023/03","2600","2600","2150","5.0000","5.0000","2","450","17.3"
"DNK-E","電力機器事業部","E-00100616","TRB10N(5本入り)","KASUGA","台","2023/03","6390","6390","5310","3.0000","3.0000","2","1080","16.9"
"DNK-E","電力機器事業部","E-00100618","AT-1P-8M","","個","2023/01","3240","3240","2700","4.0000","4.0000","1","540","16.7"
"DNK-E","電力機器事業部","E-00100619","KFE-27FT8PA2dx5r-8W（１）O（9）","","台","2023/01","21660","21660","18050","1.0000","1.0000","1","3610","16.7"
"DNK-E","電力機器事業部","E-00100620","BW100EAN-3P060 3P 60AT","","台","2022/11","13020","13020","10850","1.0000","1.0000","1","2170","16.7"
"DNK-E","電力機器事業部","E-00100621","FR53B 3P 20AT","","台","2022/11","3500","3500","2080","1.0000","1.0000","1","1420","40.6"
"DNK-E","電力機器事業部","E-00100623","FR52B 2P 20AT","","台","2022/11","12760","12760","10670","11.0000","11.0000","2","2090","16.4"
"DNK-E","電力機器事業部","E-00100625","BW125JAG-3P 100AT","","台","2022/11","12060","12060","10050","1.0000","1.0000","1","2010","16.7"
"DNK-E","電力機器事業部","E-00100626","BW50EAG-3P050 3P 50AT","","台","2022/11","7220","7220","6020","2.0000","2.0000","1","1200","16.6"
"DNK-E","電力機器事業部","E-00100628","KT-60 12P 90A MAX22sq","","台","2022/11","1990","1990","1660","1.0000","1.0000","1","330","16.6"
"DNK-E","電力機器事業部","E-00100629","A-1104-1-1 keyNo.500","","個","2023/03","68160","68160","56800","4.0000","4.0000","1","11360","16.7"
"DNK-E","電力機器事業部","E-00100630","B-130-16","","個","2023/03","1160","1160","960","4.0000","4.0000","1","200","17.2"
"DNK-E","電力機器事業部","E-00100631","PBP-240","","台","2023/03","3300","3300","2740","2.0000","2.0000","1","560","17"
"DNK-E","電力機器事業部","E-00100632","TX100","","個","2023/03","25760","25760","21440","16.0000","16.0000","1","4320","16.8"
"DNK-E","電力機器事業部","E-00100633","TXA10","","個","2023/03","1600","1600","1320","4.0000","4.0000","1","280","17.5"
"DNK-E","電力機器事業部","E-00100634","TX30","","個","2023/03","4980","4980","4140","2.0000","2.0000","1","840","16.9"
"DNK-E","電力機器事業部","E-00100636","TRB3","","個","2023/03","3760","3760","3120","2.0000","2.0000","1","640","17"
"DNK-E","電力機器事業部","E-00100637","SA-16 16P 20A MAX5.5sq","","個","2023/03","6960","6960","5790","6.0000","6.0000","1","1170","16.8"
"DNK-E","電力機器事業部","E-00100638","MS4SC-AP","","台","2023/03","5200","5200","4320","2.0000","2.0000","1","880","16.9"
"DNK-E","電力機器事業部","E-00100639","TCM-SH 1P 210/105V 2kVA 60Hz","","台","2023/03","304000","304000","252000","2.0000","2.0000","1","52000","17.1"
"DNK-E","電力機器事業部","E-00100640","FBA-12M","日東","台","2022/10","432000","432000","360000","10.0000","10.0000","1","72000","16.7"
"DNK-E","電力機器事業部","E-00100640","FBA-12M","日東","台","2023/03","432000","432000","360000","10.0000","10.0000","1","72000","16.7"
"DNK-E","電力機器事業部","E-00100641","P25-57BA","日東","台","2022/11","24600","24600","20500","1.0000","1.0000","1","4100","16.7"
"DNK-E","電力機器事業部","E-00100642","OPK20-55A","日東","台","2022/11","37400","37400","31160","4.0000","4.0000","1","6240","16.7"
"DNK-E","電力機器事業部","E-00100643","SA-3Y 3P MAX5.5sq","正興","台","2023/03","2450","2450","2030","7.0000","7.0000","2","420","17.1"
"DNK-E","電力機器事業部","E-00100644","IM-2-1KJ-D50-M","","台","2022/10","8310","8310","6390","1.0000","1.0000","1","1920","23.1"
"DNK-E","電力機器事業部","E-00100648","SF-1R PV6.6KV 1P2W 5KVA 50Hz SV105V 耐塩ブッシング付、5ﾀｯﾌﾟ、混触防止板付","","台","2022/11","312000","312000","218570","1.0000","1.0000","1","93430","29.9"
"DNK-E","電力機器事業部","E-00100648","SF-1R PV6.6KV 1P2W 5KVA 50Hz SV105V 耐塩ブッシング付、5ﾀｯﾌﾟ、混触防止板付","","台","2023/03","2128000","2128000","874280","4.0000","4.0000","1","1253720","58.9"
"DNK-E","電力機器事業部","E-00100649","SF-1R PV6.6KV 1P2W 10KVA 50Hz SV105V 耐塩ブッシング付、5ﾀｯﾌﾟ、混触防止板付","","台","2023/03","2300000","2300000","874280","4.0000","4.0000","1","1425720","62"
"DNK-E","電力機器事業部","E-00100650","SF-1R PV6.6KV 1P3W 30KVA 50Hz SV210V/105V 耐塩ブッシング,5タップ","","台","2023/03","495000","495000","198060","1.0000","1.0000","1","296940","60"
"DNK-E","電力機器事業部","E-00100651","LEG-190L","光商工","台","2023/01","20400","20400","17000","1.0000","1.0000","1","3400","16.7"
"DNK-E","電力機器事業部","E-00100652","BM41","光商工","台","2023/01","8910","8910","7420","1.0000","1.0000","1","1490","16.7"
"DNK-E","電力機器事業部","E-00100652","BM41","光商工","台","2023/03","26700","26700","22260","3.0000","3.0000","1","4440","16.6"
"DNK-E","電力機器事業部","E-00100654","EM-3","利昌","台","2023/01","19620","19620","16380","9.0000","9.0000","1","3240","16.5"
"DNK-E","電力機器事業部","E-00100655","APY-120A","篠原","台","2023/01","9720","9720","8100","1.0000","1.0000","1","1620","16.7"
"DNK-E","電力機器事業部","E-00100655","APY-120A","篠原","台","2023/03","29160","29160","24300","3.0000","3.0000","1","4860","16.7"
"DNK-E","電力機器事業部","E-00100656","TB2BS 緑","泰和","台","2023/01","2420","2420","2020","2.0000","2.0000","1","400","16.5"
"DNK-E","電力機器事業部","E-00100656","TB2BS 緑","泰和","台","2023/02","7320","7320","6060","6.0000","6.0000","1","1260","17.2"
"DNK-E","電力機器事業部","E-00100656","TB2BS 緑","泰和","台","2023/03","3660","3660","3030","3.0000","3.0000","1","630","17.2"
"DNK-E","電力機器事業部","E-00100657","SA-10Y MAX5.5sq 20A","正興","台","2023/01","945","945","785","1.0000","1.0000","1","160","16.9"
"DNK-E","電力機器事業部","E-00100658","CLED-2004TBY AC100V～240V","篠原","台","2023/01","11330","11330","9440","1.0000","1.0000","1","1890","16.7"
"DNK-E","電力機器事業部","E-00100659","T-35","篠原","台","2023/01","930","930","765","3.0000","3.0000","1","165","17.7"
"DNK-E","電力機器事業部","E-00100660","TBF-253 3P MAX150sq 310A","日東","台","2023/01","5320","5320","4440","2.0000","2.0000","1","880","16.5"
"DNK-E","電力機器事業部","E-00100660","TBF-253 3P MAX150sq 310A","日東","台","2023/03","5340","5340","4440","2.0000","2.0000","1","900","16.9"
"DNK-E","電力機器事業部","E-00100662","TBF-063J 3P MAX22sq 60A","日東","台","2023/01","2660","2660","2220","2.0000","2.0000","1","440","16.5"
"DNK-E","電力機器事業部","E-00100663","TBF-253J 3P MAX150sq 250A","日東","台","2023/01","3040","3040","2530","1.0000","1.0000","1","510","16.8"
"DNK-E","電力機器事業部","E-00100664","CKT-300RD 2P 300A MAX150sq","共立","台","2023/01","19200","19200","15990","3.0000","3.0000","1","3210","16.7"
"DNK-E","電力機器事業部","E-00100665","H125C-R 2A2B AC100V","","台","2022/10","63900","63900","47340","1.0000","1.0000","1","16560","25.9"
"DNK-E","電力機器事業部","E-00100665","H125C-R 2A2B AC100V","","台","2022/11","56810","56810","47340","1.0000","1.0000","1","9470","16.7"
"DNK-E","電力機器事業部","E-00100666","SL-T50FN DC100V 2a2b 二種耐熱形 (U)","","個","2022/12","14240","14240","12940","2.0000","2.0000","1","1300","9.1"
"DNK-E","電力機器事業部","E-00100698","S25VB60-4000","新電元工業","台","2022/10","2140","2140","1650","2.0000","2.0000","1","490","22.9"
"DNK-E","電力機器事業部","E-00100699","R-1216-NIX-THﾅｼ IND型 AC100V 5Y7/1 半艶","アサヒ電機","台","2022/11","386100","386100","297000","2.0000","2.0000","1","89100","23.1"
"DNK-E","電力機器事業部","E-00100700","R1.25-3.5 (100個）","","袋","2022/10","5600","5600","4400","20.0000","20.0000","2","1200","21.4"
"DNK-E","電力機器事業部","E-00100701","NV-L22AM 2P 15A 30ｍA (B)","","台","2022/10","2750","2750","1960","1.0000","1.0000","1","790","28.7"
"DNK-E","電力機器事業部","E-00100702","CP30-BA 2P 1A 1-I (A)","","台","2022/09","3920","3920","3300","2.0000","2.0000","1","620","15.8"
"DNK-E","電力機器事業部","E-00100703","RA-3R PV6.6KV 3P4W 50KVA 50Hz SV210/121V Δ-Y","5タップ・耐塩ブッシング","台","2022/11","1064000","1064000","759480","2.0000","2.0000","1","304520","28.6"
"DNK-E","電力機器事業部","E-00100704","SB-20-4","篠原","個","2023/03","840","840","700","4.0000","4.0000","1","140","16.7"
"DNK-E","電力機器事業部","E-00100707","HC20-T 1A1B RC8.5A(2.2KW) 200V (A)","","台","2022/10","10160","10160","7520","2.0000","2.0000","1","2640","26"
"DNK-E","電力機器事業部","E-00100707","HC20-T 1A1B RC8.5A(2.2KW) 200V (A)","","台","2022/11","10160","10160","7520","2.0000","2.0000","1","2640","26"
"DNK-E","電力機器事業部","E-00100708","KT-60 3P MAX22sq 90A","共立","台","2022/11","690","690","575","1.0000","1.0000","1","115","16.7"
"DNK-E","電力機器事業部","E-00100711","YS-206NAA 0-3-9A BR DIRECT (A)","","台","2022/10","3060","3060","2400","2.0000","2.0000","2","660","21.6"
"DNK-E","電力機器事業部","E-00100711","YS-206NAA 0-3-9A BR DIRECT (A)","","台","2022/11","6120","6120","4800","4.0000","4.0000","1","1320","21.6"
"DNK-E","電力機器事業部","E-00100712","CF HCZ 7.2KV 30A 複合ダブルヒューズ用円筒耐塩型","","台","2022/11","372000","372000","309960","12.0000","12.0000","2","62040","16.7"
"DNK-E","電力機器事業部","E-00100713","SCL-GHS1R-TBN (U)","","台","2022/10","22170","22170","20290","1.0000","1.0000","1","1880","8.5"
"DNK-E","電力機器事業部","E-00100714","XL-S122 (U)","","個","2022/10","4060","4060","3710","1.0000","1.0000","1","350","8.6"
"DNK-E","電力機器事業部","E-00100716","SF-1R PV6.6KV 1P3W 75KVA 50Hz SV210/105V ","ダイヤル温度計・車輪付","台","2022/11","922000","922000","621960","2.0000","2.0000","1","300040","32.5"
"DNK-E","電力機器事業部","E-00100717","RA-3R PV6.6KV 3P3W 200KVA 50Hz SV210V Y-Δ","ダイヤル温度計・車輪付","台","2022/11","1760000","1760000","1300860","2.0000","2.0000","1","459140","26.1"
"DNK-E","電力機器事業部","E-00100718","FBX-5MA","日東","台","2022/09","3570","3570","2970","1.0000","1.0000","1","600","16.8"
"DNK-E","電力機器事業部","E-00100718","FBX-5MA","日東","台","2023/03","3570","3570","2970","1.0000","1.0000","1","600","16.8"
"DNK-E","電力機器事業部","E-00100719","FBA25-57","日東","台","2022/09","51600","51600","43000","1.0000","1.0000","1","8600","16.7"
"DNK-E","電力機器事業部","E-00100723","SF-1R PV6.6KV 1P3W 100KVA SV210/105V 50Hz ダイヤル温度計","","台","2023/02","459000","459000","348800","1.0000","1.0000","1","110200","24"
"DNK-E","電力機器事業部","E-00100724","SF-1R PV6.6KV 1P3W 150KVA SV210/105V 50Hz ダイヤル温度計","","台","2023/02","581000","581000","442860","1.0000","1.0000","1","138140","23.8"
"DNK-E","電力機器事業部","E-00100725","RA-3R PV6.6KV 3P3W 150KVA 50Hz SV210V Y-Δ ダイヤル温度計","","台","2023/02","682000","682000","518990","1.0000","1.0000","1","163010","23.9"
"DNK-E","電力機器事業部","E-00100729","SF-1R PV6.6KV 1P3W 150KVA 50Hz SV210/105V","5タップ・耐塩ブッシング","台","2023/03","494000","494000","451110","1.0000","1.0000","1","42890","8.7"
"DNK-E","電力機器事業部","E-00100735","KL-8 PV6.6KV 3P 21.3kvar 50Hz L=6% LC付","","台","2023/04","58000","58000","29480","1.0000","1.0000","1","28520","49.2"
"DNK-E","電力機器事業部","E-00100739","G2WS-15BFP2","","台","2023/03","170380","170380","141960","14.0000","14.0000","1","28420","16.7"
"DNK-E","電力機器事業部","E-00100741","BP33-301","","台","2022/11","1240","1240","1030","1.0000","1.0000","1","210","16.9"
"DNK-E","電力機器事業部","E-00100742","MT150 3P MAX80sq 150A","","台","2022/11","42960","42960","35760","24.0000","24.0000","1","7200","16.8"
"DNK-E","電力機器事業部","E-00100743","C2BG1216","三桂製作所","台","2023/03","750","750","615","3.0000","3.0000","1","135","18"
"DNK-E","電力機器事業部","E-00100744","RP89-NTRY01V","河村電器","台","2023/03","2340","2340","1950","1.0000","1.0000","1","390","16.7"
"DNK-E","電力機器事業部","E-00100745","HSVK-1","河村電器","台","2023/03","3870","3870","3210","3.0000","3.0000","1","660","17.1"
"DNK-E","電力機器事業部","E-00100746","HSVT-1","河村電器","台","2023/03","7020","7020","3780","3.0000","3.0000","1","3240","46.2"
"DNK-E","電力機器事業部","E-00100747","RP89-SH4TV","河村電機","台","2023/03","2340","2340","1950","1.0000","1.0000","1","390","16.7"
"DNK-E","電力機器事業部","E-00100748","SKM-1","日東","台","2023/03","5170","5170","4310","1.0000","1.0000","1","860","16.6"
"DNK-E","電力機器事業部","E-00100749","S8VS-12024　120W","","台","2023/01","84840","84840","70700","7.0000","7.0000","1","14140","16.7"
"DNK-E","電力機器事業部","E-00100749","S8VS-12024　120W","","台","2023/02","133320","133320","111100","11.0000","11.0000","1","22220","16.7"
"DNK-E","電力機器事業部","E-00100750","CD25-ENB 100/5A (U)","","台","2023/01","55520","55520","51880","2.0000","2.0000","1","3640","6.6"
"DNK-E","電力機器事業部","E-00100751","M8P-K30VR 3P3W 440/110V 100/5A 60Hz 検付 ","(PE-15F 440/110V*2,CW-15LS 100/5A*2) (B)","台","2022/12","77440","77440","60760","1.0000","1.0000","1","16680","21.5"
"DNK-E","電力機器事業部","E-00100755","SCL-GHN3R-NNN (A)","","台","2023/02","138940","138940","99360","2.0000","2.0000","1","39580","28.5"
"DNK-E","電力機器事業部","E-00100756","NF30-KC 2P 15A AL-SLT (A)","","台","2023/02","11100","11100","9050","5.0000","5.0000","1","2050","18.5"
"DNK-E","電力機器事業部","E-00100757","CD-25ENB 25VA 100/5A (A)","","台","2023/02","204680","204680","109200","4.0000","4.0000","1","95480","46.6"
"DNK-E","電力機器事業部","E-00100758","M8FM-S1R 3P3W 6600/110V 100/5A 検定付 (CT：CD-25ENB,VT：PD-50HF)","","台","2023/02","96520","96520","84380","2.0000","2.0000","2","12140","12.6"
"DNK-E","電力機器事業部","E-00100772","CV-1R PV6.6KV 1P3W 50KVA 50Hz SV210/105V","","台","2023/03","1425000","1425000","434280","1.0000","1.0000","1","990720","69.5"
"DNK-E","電力機器事業部","E-00100773","CV-3R PV6.6KV 3P3W 30KVA 50Hz SV210V Y-Δ","","台","2023/03","2117000","2117000","651040","1.0000","1.0000","1","1465960","69.2"
"DNK-E","電力機器事業部","E-00100774","SF PV6.6KV 1P2W 10KVA 50Hz SV105V","","台","2023/03","1392000","1392000","478400","2.0000","2.0000","1","913600","65.6"
"DNK-E","電力機器事業部","E-00100775","SF PV6.6KV 1P2W 20KVA 50Hz SV105V","","台","2023/03","1482000","1482000","607920","2.0000","2.0000","1","874080","59"
"DNK-E","電力機器事業部","E-00100780","CV-1R PV6.6KV 1P3W 20KVA 50Hz SV210/105V","","台","2023/03","2306000","2306000","734200","2.0000","2.0000","2","1571800","68.2"
"DNK-E","電力機器事業部","E-00100781","CV-1R PV6.6KV 1P3W 75KVA 50Hz SV210/105V","","台","2023/03","3388000","3388000","1040280","2.0000","2.0000","2","2347720","69.3"
