"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-F","FC事業部","F-00000061","Aujua<リペアリティsh 1L>","","個","2023/09","5494","5494","5135","1.0000","1.0000","1","359","6.5"
"DNK-F","FC事業部","F-00000061","Aujua<リペアリティsh 1L>","","個","2023/10","10988","10988","10270","2.0000","2.0000","1","718","6.5"
"DNK-F","FC事業部","F-00000062","Aujua<クエンチ・モイストsh 250ml>","","個","2023/08","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000063","Aujua<クエンチ・モイストsh 500ml>","","個","2023/09","5842","5842","5460","2.0000","2.0000","1","382","6.5"
"DNK-F","FC事業部","F-00000063","Aujua<クエンチ・モイストsh 500ml>","","個","2023/10","14605","14605","13650","5.0000","5.0000","1","955","6.5"
"DNK-F","FC事業部","F-00000064","Aujua<クエンチ・モイストsh 1L>","","個","2023/05","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000064","Aujua<クエンチ・モイストsh 1L>","","個","2023/08","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000064","Aujua<クエンチ・モイストsh 1L>","","個","2023/10","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000065","Aujua<フィルメロウsh 250ml>","","個","2023/05","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000065","Aujua<フィルメロウsh 250ml>","","個","2023/07","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000065","Aujua<フィルメロウsh 250ml>","","個","2023/08","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000065","Aujua<フィルメロウsh 250ml>","","個","2023/10","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000066","Aujua<フィルメロウsh 500ml>","","個","2023/06","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000067","Aujua<フィルメロウsh 1L>","","個","2023/08","8752","8752","8180","2.0000","2.0000","1","572","6.5"
"DNK-F","FC事業部","F-00000071","Aujua<スムースsh 250ml>","","個","2023/07","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000071","Aujua<スムースsh 250ml>","","個","2023/08","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000072","Aujua<スムースsh 500ml>","","個","2023/06","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000072","Aujua<スムースsh 500ml>","","個","2023/07","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000073","Aujua<スムースsh 1L>","","個","2023/07","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000073","Aujua<スムースsh 1L>","","個","2023/10","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000076","Aujua<ディオーラムsh 1L>","","個","2023/05","6676","6676","6240","1.0000","1.0000","1","436","6.5"
"DNK-F","FC事業部","F-00000078","Aujua<エクイアルsh 500ml>","","個","2023/05","3680","3680","3440","1.0000","1.0000","1","240","6.5"
"DNK-F","FC事業部","F-00000080","Aujua<イミュライズsh 250ml>","","個","2023/05","2428","2428","2270","1.0000","1.0000","1","158","6.5"
"DNK-F","FC事業部","F-00000080","Aujua<イミュライズsh 250ml>","","個","2023/07","2428","2428","2270","1.0000","1.0000","1","158","6.5"
"DNK-F","FC事業部","F-00000080","Aujua<イミュライズsh 250ml>","","個","2023/09","2428","2428","2270","1.0000","1.0000","1","158","6.5"
"DNK-F","FC事業部","F-00000080","Aujua<イミュライズsh 250ml>","","個","2023/10","2428","2428","2270","1.0000","1.0000","1","158","6.5"
"DNK-F","FC事業部","F-00000081","Aujua<イミュライズsh 500ml>","","個","2023/05","3680","3680","3440","1.0000","1.0000","1","240","6.5"
"DNK-F","FC事業部","F-00000081","Aujua<イミュライズsh 500ml>","","個","2023/07","3680","3680","3440","1.0000","1.0000","1","240","6.5"
"DNK-F","FC事業部","F-00000081","Aujua<イミュライズsh 500ml>","","個","2023/09","7360","7360","6880","2.0000","2.0000","1","480","6.5"
"DNK-F","FC事業部","F-00000081","Aujua<イミュライズsh 500ml>","","個","2023/10","3680","3680","3440","1.0000","1.0000","1","240","6.5"
"DNK-F","FC事業部","F-00000082","Aujua<イミュライズsh 1L>","","個","2023/05","10978","10978","10260","2.0000","2.0000","1","718","6.5"
"DNK-F","FC事業部","F-00000082","Aujua<イミュライズsh 1L>","","個","2023/07","10978","10978","10260","2.0000","2.0000","1","718","6.5"
"DNK-F","FC事業部","F-00000082","Aujua<イミュライズsh 1L>","","個","2023/09","5489","5489","5130","1.0000","1.0000","1","359","6.5"
"DNK-F","FC事業部","F-00000082","Aujua<イミュライズsh 1L>","","個","2023/10","10978","10978","10260","2.0000","2.0000","1","718","6.5"
"DNK-F","FC事業部","F-00000083","Aujua<タイムサージsh 250ml>","","個","2023/08","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000083","Aujua<タイムサージsh 250ml>","","個","2023/09","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000084","Aujua<タイムサージsh 500ml>","","個","2023/07","5842","5842","5460","2.0000","2.0000","1","382","6.5"
"DNK-F","FC事業部","F-00000084","Aujua<タイムサージsh 500ml>","","個","2023/08","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000084","Aujua<タイムサージsh 500ml>","","個","2023/09","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000090","Aujua<クリアフォーム炭酸 320g>","","個","2023/05","8346","8346","7800","3.0000","3.0000","1","546","6.5"
"DNK-F","FC事業部","F-00000090","Aujua<クリアフォーム炭酸 320g>","","個","2023/07","5564","5564","5200","2.0000","2.0000","1","364","6.5"
"DNK-F","FC事業部","F-00000098","Aujua<オーセナムsh 500ml>","","個","2023/07","3680","3680","3440","1.0000","1.0000","1","240","6.5"
"DNK-F","FC事業部","F-00000099","Aujua<オーセナムsh 1L>","","個","2023/08","5489","5489","5130","1.0000","1.0000","1","359","6.5"
"DNK-F","FC事業部","F-00000100","Aujua<モイストカームsh 250ml>","","個","2023/08","1947","1947","1820","1.0000","1.0000","1","127","6.5"
"DNK-F","FC事業部","F-00000101","Aujua<モイストカームsh 500ml>","","個","2023/10","2921","2921","2730","1.0000","1.0000","1","191","6.5"
"DNK-F","FC事業部","F-00000102","Aujua<モイストカームsh 1L>","","個","2023/07","4376","4376","4090","1.0000","1.0000","1","286","6.5"
"DNK-F","FC事業部","F-00000103","Aujua<業務用クエンチsh>","","個","2023/07","5671","5671","5300","1.0000","1.0000","1","371","6.5"
"DNK-F","FC事業部","F-00000103","Aujua<業務用クエンチsh>","","個","2023/10","5671","5671","5300","1.0000","1.0000","1","371","6.5"
"DNK-F","FC事業部","F-00000104","Aujua<リペアリティTR 250g>","","個","2023/05","6258","6258","5850","2.0000","2.0000","1","408","6.5"
"DNK-F","FC事業部","F-00000104","Aujua<リペアリティTR 250g>","","個","2023/06","6258","6258","5850","2.0000","2.0000","1","408","6.5"
"DNK-F","FC事業部","F-00000104","Aujua<リペアリティTR 250g>","","個","2023/07","3129","3129","2925","1.0000","1.0000","1","204","6.5"
"DNK-F","FC事業部","F-00000104","Aujua<リペアリティTR 250g>","","個","2023/09","3129","3129","2925","1.0000","1.0000","1","204","6.5"
"DNK-F","FC事業部","F-00000104","Aujua<リペアリティTR 250g>","","個","2023/10","3129","3129","2925","1.0000","1.0000","1","204","6.5"
"DNK-F","FC事業部","F-00000105","Aujua<リペアリティTR 500g>","","個","2023/05","4729","4729","4420","1.0000","1.0000","1","309","6.5"
"DNK-F","FC事業部","F-00000105","Aujua<リペアリティTR 500g>","","個","2023/06","18916","18916","17680","4.0000","4.0000","1","1236","6.5"
"DNK-F","FC事業部","F-00000105","Aujua<リペアリティTR 500g>","","個","2023/07","14187","14187","13260","3.0000","3.0000","1","927","6.5"
"DNK-F","FC事業部","F-00000105","Aujua<リペアリティTR 500g>","","個","2023/09","4729","4729","4420","1.0000","1.0000","1","309","6.5"
"DNK-F","FC事業部","F-00000105","Aujua<リペアリティTR 500g>","","個","2023/10","9458","9458","8840","2.0000","2.0000","1","618","6.5"
"DNK-F","FC事業部","F-00000106","Aujua<リペアリティTR 1kg>","","個","2023/05","14188","14188","13260","2.0000","2.0000","1","928","6.5"
"DNK-F","FC事業部","F-00000106","Aujua<リペアリティTR 1kg>","","個","2023/07","7094","7094","6630","1.0000","1.0000","1","464","6.5"
"DNK-F","FC事業部","F-00000106","Aujua<リペアリティTR 1kg>","","個","2023/08","7094","7094","6630","1.0000","1.0000","1","464","6.5"
"DNK-F","FC事業部","F-00000106","Aujua<リペアリティTR 1kg>","","個","2023/09","21282","21282","19890","3.0000","3.0000","1","1392","6.5"
"DNK-F","FC事業部","F-00000107","Aujua<クエンチ・モイストTR 250g>","","個","2023/06","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000107","Aujua<クエンチ・モイストTR 250g>","","個","2023/08","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000107","Aujua<クエンチ・モイストTR 250g>","","個","2023/09","5284","5284","4940","2.0000","2.0000","1","344","6.5"
"DNK-F","FC事業部","F-00000108","Aujua<クエンチ・モイストTR 500g>","","個","2023/08","3959","3959","3700","1.0000","1.0000","1","259","6.5"
"DNK-F","FC事業部","F-00000108","Aujua<クエンチ・モイストTR 500g>","","個","2023/09","7918","7918","7400","2.0000","2.0000","1","518","6.5"
"DNK-F","FC事業部","F-00000108","Aujua<クエンチ・モイストTR 500g>","","個","2023/10","15836","15836","14800","4.0000","4.0000","1","1036","6.5"
"DNK-F","FC事業部","F-00000109","Aujua<クエンチ・モイストTR 1kg>","","個","2023/05","5981","5981","5590","1.0000","1.0000","1","391","6.5"
"DNK-F","FC事業部","F-00000109","Aujua<クエンチ・モイストTR 1kg>","","個","2023/10","11962","11962","11180","2.0000","2.0000","1","782","6.5"
"DNK-F","FC事業部","F-00000110","Aujua<フィルメロウTR 250g>","","個","2023/06","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000110","Aujua<フィルメロウTR 250g>","","個","2023/07","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000110","Aujua<フィルメロウTR 250g>","","個","2023/10","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000111","Aujua<フィルメロウTR 500g>","","個","2023/08","3959","3959","3700","1.0000","1.0000","1","259","6.5"
"DNK-F","FC事業部","F-00000116","Aujua<スムースTR 250g>","","個","2023/08","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000117","Aujua<スムースTR 500g>","","個","2023/06","3959","3959","3700","1.0000","1.0000","1","259","6.5"
"DNK-F","FC事業部","F-00000117","Aujua<スムースTR 500g>","","個","2023/07","7918","7918","7400","2.0000","2.0000","1","518","6.5"
"DNK-F","FC事業部","F-00000118","Aujua<スムースTR 1kg>","","個","2023/07","5981","5981","5590","1.0000","1.0000","1","391","6.5"
"DNK-F","FC事業部","F-00000121","Aujua<ディオーラムTR 1kg>","","個","2023/05","8276","8276","7735","1.0000","1.0000","1","541","6.5"
"DNK-F","FC事業部","F-00000123","Aujua<エクイアルTR 500g>","","個","2023/05","4729","4729","4420","1.0000","1.0000","1","309","6.5"
"DNK-F","FC事業部","F-00000125","Aujua<イミュライズTR 250g>","","個","2023/05","3124","3124","2920","1.0000","1.0000","1","204","6.5"
"DNK-F","FC事業部","F-00000125","Aujua<イミュライズTR 250g>","","個","2023/08","3124","3124","2920","1.0000","1.0000","1","204","6.5"
"DNK-F","FC事業部","F-00000126","Aujua<イミュライズTR 500g>","","個","2023/05","4729","4729","4420","1.0000","1.0000","1","309","6.5"
"DNK-F","FC事業部","F-00000126","Aujua<イミュライズTR 500g>","","個","2023/09","4729","4729","4420","1.0000","1.0000","1","309","6.5"
"DNK-F","FC事業部","F-00000127","Aujua<イミュライズTR 1kg>","","個","2023/05","14188","14188","13260","2.0000","2.0000","1","928","6.5"
"DNK-F","FC事業部","F-00000127","Aujua<イミュライズTR 1kg>","","個","2023/07","14188","14188","13260","2.0000","2.0000","1","928","6.5"
"DNK-F","FC事業部","F-00000127","Aujua<イミュライズTR 1kg>","","個","2023/09","7094","7094","6630","1.0000","1.0000","1","464","6.5"
"DNK-F","FC事業部","F-00000127","Aujua<イミュライズTR 1kg>","","個","2023/10","14188","14188","13260","2.0000","2.0000","1","928","6.5"
"DNK-F","FC事業部","F-00000128","Aujua<タイムサージTR 250g>","","個","2023/08","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000128","Aujua<タイムサージTR 250g>","","個","2023/09","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000129","Aujua<タイムサージTR 500g>","","個","2023/09","3959","3959","3700","1.0000","1.0000","1","259","6.5"
"DNK-F","FC事業部","F-00000142","Aujua<モイストカームTR 250g>","","個","2023/08","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000143","Aujua<モイストカームTR 500ml>","","個","2023/10","3959","3959","3700","1.0000","1.0000","1","259","6.5"
"DNK-F","FC事業部","F-00000145","Aujua<リペアリティ エッセンス>","","個","2023/05","5284","5284","4940","2.0000","2.0000","1","344","6.5"
"DNK-F","FC事業部","F-00000145","Aujua<リペアリティ エッセンス>","","個","2023/06","10568","10568","9880","4.0000","4.0000","1","688","6.5"
"DNK-F","FC事業部","F-00000145","Aujua<リペアリティ エッセンス>","","個","2023/07","7926","7926","7410","3.0000","3.0000","1","516","6.5"
"DNK-F","FC事業部","F-00000145","Aujua<リペアリティ エッセンス>","","個","2023/09","5284","5284","4940","2.0000","2.0000","1","344","6.5"
"DNK-F","FC事業部","F-00000145","Aujua<リペアリティ エッセンス>","","個","2023/10","10568","10568","9880","4.0000","4.0000","1","688","6.5"
"DNK-F","FC事業部","F-00000147","Aujua<クエンチ セラム>","","個","2023/10","5424","5424","5070","3.0000","3.0000","1","354","6.5"
"DNK-F","FC事業部","F-00000148","Aujua<クエンチ フルイド>","","個","2023/05","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000148","Aujua<クエンチ フルイド>","","個","2023/08","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000148","Aujua<クエンチ フルイド>","","個","2023/10","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/05","5424","5424","5070","3.0000","3.0000","1","354","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/06","9040","9040","8450","5.0000","5.0000","1","590","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/07","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/08","7232","7232","6760","4.0000","4.0000","1","472","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/09","9040","9040","8450","5.0000","5.0000","1","590","6.5"
"DNK-F","FC事業部","F-00000149","Aujua<フィルメロウ ミルク>","","個","2023/10","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000152","Aujua<スムース セラム>","","個","2023/06","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000152","Aujua<スムース セラム>","","個","2023/07","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000152","Aujua<スムース セラム>","","個","2023/08","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000154","Aujua<イミュライズ セラム>","","個","2023/07","5284","5284","4940","2.0000","2.0000","1","344","6.5"
"DNK-F","FC事業部","F-00000154","Aujua<イミュライズ セラム>","","個","2023/09","2642","2642","2470","1.0000","1.0000","1","172","6.5"
"DNK-F","FC事業部","F-00000154","Aujua<イミュライズ セラム>","","個","2023/10","5284","5284","4940","2.0000","2.0000","1","344","6.5"
"DNK-F","FC事業部","F-00000156","Aujua<タイムサージ エッセンス>","","個","2023/05","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000156","Aujua<タイムサージ エッセンス>","","個","2023/06","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000156","Aujua<タイムサージ エッセンス>","","個","2023/08","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000156","Aujua<タイムサージ エッセンス>","","個","2023/10","1808","1808","1690","1.0000","1.0000","1","118","6.5"
"DNK-F","FC事業部","F-00000159","Aujua<グロウシブ エッセンス>","","個","2023/05","4173","4173","3900","1.0000","1.0000","1","273","6.5"
"DNK-F","FC事業部","F-00000159","Aujua<グロウシブ エッセンス>","","個","2023/07","4173","4173","3900","1.0000","1.0000","1","273","6.5"
"DNK-F","FC事業部","F-00000159","Aujua<グロウシブ エッセンス>","","個","2023/09","8346","8346","7800","2.0000","2.0000","1","546","6.5"
"DNK-F","FC事業部","F-00000161","Aujua<モイストカーム ローション>","","個","2023/08","1391","1391","1300","1.0000","1.0000","1","91","6.5"
"DNK-F","FC事業部","F-00000162","Aujua<エイジングスパ ローション>","","個","2023/07","1391","1391","1300","1.0000","1.0000","1","91","6.5"
"DNK-F","FC事業部","F-00000166","Aujua<エクスシールド セラム>","","個","2023/08","3616","3616","3380","2.0000","2.0000","1","236","6.5"
"DNK-F","FC事業部","F-00000183","アステティックカラー<106>","","個","2023/05","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000183","アステティックカラー<106>","","個","2023/06","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000183","アステティックカラー<106>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000183","アステティックカラー<106>","","個","2023/08","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000183","アステティックカラー<106>","","個","2023/09","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000184","アステティックカラー<112>","","個","2023/06","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000184","アステティックカラー<112>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000186","アステティックカラー<212>","","個","2023/05","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000186","アステティックカラー<212>","","個","2023/06","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000186","アステティックカラー<212>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000188","アステティックカラー<506>","","個","2023/05","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000188","アステティックカラー<506>","","個","2023/06","1284","1284","1200","3.0000","3.0000","1","84","6.5"
"DNK-F","FC事業部","F-00000188","アステティックカラー<506>","","個","2023/07","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000188","アステティックカラー<506>","","個","2023/08","1284","1284","1200","3.0000","3.0000","1","84","6.5"
"DNK-F","FC事業部","F-00000188","アステティックカラー<506>","","個","2023/09","1284","1284","1200","3.0000","3.0000","1","84","6.5"
"DNK-F","FC事業部","F-00000189","アステティックカラー<512>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000189","アステティックカラー<512>","","個","2023/08","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000189","アステティックカラー<512>","","個","2023/09","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000189","アステティックカラー<512>","","個","2023/10","1284","1284","1200","3.0000","3.0000","1","84","6.5"
"DNK-F","FC事業部","F-00000190","アステティックカラー<608>","","個","2023/06","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000190","アステティックカラー<608>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000191","アステティックカラー<612>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000192","アステティックカラー<808>","","個","2023/06","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000192","アステティックカラー<808>","","個","2023/07","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000193","アステティックカラー<300>","","個","2023/05","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000193","アステティックカラー<300>","","個","2023/07","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000194","アステティックカラー<500>","","個","2023/05","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000194","アステティックカラー<500>","","個","2023/06","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000194","アステティックカラー<500>","","個","2023/07","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000194","アステティックカラー<500>","","個","2023/08","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000194","アステティックカラー<500>","","個","2023/09","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000195","アステティックカラー<クリア>","","個","2023/05","1712","1712","1600","4.0000","4.0000","1","112","6.5"
"DNK-F","FC事業部","F-00000195","アステティックカラー<クリア>","","個","2023/06","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000195","アステティックカラー<クリア>","","個","2023/07","2996","2996","2800","7.0000","7.0000","1","196","6.5"
"DNK-F","FC事業部","F-00000195","アステティックカラー<クリア>","","個","2023/08","2996","2996","2800","7.0000","7.0000","1","196","6.5"
"DNK-F","FC事業部","F-00000195","アステティックカラー<クリア>","","個","2023/10","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000197","アステティックカラー<G106>","","個","2023/05","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000197","アステティックカラー<G106>","","個","2023/07","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000197","アステティックカラー<G106>","","個","2023/08","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000198","アステティックカラー<G108>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000198","アステティックカラー<G108>","","個","2023/08","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000198","アステティックカラー<G108>","","個","2023/09","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000198","アステティックカラー<G108>","","個","2023/10","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000199","アステティックカラー<014>","","個","2023/06","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000199","アステティックカラー<014>","","個","2023/07","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000199","アステティックカラー<014>","","個","2023/08","856","856","800","2.0000","2.0000","1","56","6.5"
"DNK-F","FC事業部","F-00000199","アステティックカラー<014>","","個","2023/09","428","428","400","1.0000","1.0000","1","28","6.5"
"DNK-F","FC事業部","F-00000200","Bex<b-bleach>","","個","2023/05","2140","2140","2000","1.0000","1.0000","1","140","6.5"
"DNK-F","FC事業部","F-00000200","Bex<b-bleach>","","個","2023/06","6420","6420","6000","3.0000","3.0000","1","420","6.5"
"DNK-F","FC事業部","F-00000200","Bex<b-bleach>","","個","2023/08","8560","8560","8000","4.0000","4.0000","1","560","6.5"
"DNK-F","FC事業部","F-00000200","Bex<b-bleach>","","個","2023/09","2140","2140","2000","1.0000","1.0000","1","140","6.5"
"DNK-F","FC事業部","F-00000201","ティアーズデベロッパー<オキシ6％3％>","","個","2023/08","12519","12519","11700","1.0000","1.0000","1","819","6.5"
"DNK-F","FC事業部","F-00000201","ティアーズデベロッパー<オキシ6％3％>","","個","2023/09","12519","12519","11700","1.0000","1.0000","1","819","6.5"
"DNK-F","FC事業部","F-00000202","track<オイル>","","個","2023/05","34152","34152","31920","12.0000","12.0000","1","2232","6.5"
"DNK-F","FC事業部","F-00000202","track<オイル>","","個","2023/07","34152","34152","31920","12.0000","12.0000","1","2232","6.5"
"DNK-F","FC事業部","F-00000202","track<オイル>","","個","2023/09","59766","59766","55860","21.0000","21.0000","1","3906","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/05","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/06","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/07","4815","4815","4500","3.0000","3.0000","1","315","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/08","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/09","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000209","Aujua＜リペアリティ2＞","","個","2023/10","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/05","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/06","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/07","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/08","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/09","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000210","Aujua＜リペアリティ3＞","","個","2023/10","1605","1605","1500","1.0000","1.0000","1","105","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/05","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/06","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/07","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/08","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/09","3210","3210","3000","2.0000","2.0000","1","210","6.5"
"DNK-F","FC事業部","F-00000211","Aujua＜リペアリティ4＞","","個","2023/10","1605","1605","1500","1.0000","1.0000","1","105","6.5"
