"部門コード","部門名","商品コード","商品名","仕様・規格","単位","集計年月","総売上額","純売上額","原価計","総売上数","純売上数","明細数","粗利益","粗利率"
"DNK-E","電力機器事業部","E-00051544","NF250-NCV 3P 200A (U)","","個","2021/09","13100","13100","11790","1.0000","1.0000","1","1310","10"
"DNK-E","電力機器事業部","E-00051544","NF250-NCV 3P 200A (U)","","個","2021/12","52400","52400","47160","4.0000","4.0000","1","5240","10"
"DNK-E","電力機器事業部","E-00051544","NF250-NCV 3P 200A (U)","","個","2022/01","13100","13100","11790","1.0000","1.0000","1","1310","10"
"DNK-E","電力機器事業部","E-00051544","NF250-NCV 3P 200A (U)","","個","2022/02","26200","26200","23580","2.0000","2.0000","1","2620","10"
"DNK-E","電力機器事業部","E-00051545","NF250-NCV 3P 225A (A)","","個","2021/05","15500","15500","12110","1.0000","1.0000","1","3390","21.9"
"DNK-E","電力機器事業部","E-00051545","NF250-NCV 3P 225A (A)","","個","2021/11","15500","15500","12110","1.0000","1.0000","1","3390","21.9"
"DNK-E","電力機器事業部","E-00051545","NF250-NCV 3P 225A (A)","","個","2022/04","19340","19340","12110","1.0000","1.0000","1","7230","37.4"
"DNK-E","電力機器事業部","E-00051548","NF250-NCV 3P 225A (U)","","個","2021/07","13100","13100","11790","1.0000","1.0000","1","1310","10"
"DNK-E","電力機器事業部","E-00051548","NF250-NCV 3P 225A (U)","","個","2021/12","13100","13100","11790","1.0000","1.0000","1","1310","10"
"DNK-E","電力機器事業部","E-00051548","NF250-NCV 3P 225A (U)","","個","2022/03","13100","13100","11790","1.0000","1.0000","1","1310","10"
"DNK-E","電力機器事業部","E-00051552","NF250-NCV 3P 250A (U)","","個","2022/01","21680","21680","19540","1.0000","1.0000","1","2140","9.9"
"DNK-E","電力機器事業部","E-00051552","NF250-NCV 3P 250A (U)","","個","2022/02","43360","43360","39080","2.0000","2.0000","1","4280","9.9"
"DNK-E","電力機器事業部","E-00051560","NF400-NCW 3P 300A (U)","","個","2021/07","27120","27120","24430","1.0000","1.0000","1","2690","9.9"
"DNK-E","電力機器事業部","E-00051565","NF400-NCW 3P 400A (A)","","個","2021/08","64180","64180","50160","2.0000","2.0000","1","14020","21.8"
"DNK-E","電力機器事業部","E-00051568","NF400-NCW 3P 400A (U)","","個","2022/02","27120","27120","24430","1.0000","1.0000","1","2690","9.9"
"DNK-E","電力機器事業部","E-00051577","NF63-NCV 3P 20A (A)","","個","2021/10","5080","5080","3970","1.0000","1.0000","1","1110","21.9"
"DNK-E","電力機器事業部","E-00051581","NF63-NCV 3P 30A (A)","","個","2021/05","10160","10160","7940","2.0000","2.0000","1","2220","21.9"
"DNK-E","電力機器事業部","E-00051581","NF63-NCV 3P 30A (A)","","個","2021/06","5810","5810","3970","1.0000","1.0000","1","1840","31.7"
"DNK-E","電力機器事業部","E-00051581","NF63-NCV 3P 30A (A)","","個","2021/07","5080","5080","3970","1.0000","1.0000","1","1110","21.9"
"DNK-E","電力機器事業部","E-00051581","NF63-NCV 3P 30A (A)","","個","2021/11","5080","5080","3970","1.0000","1.0000","1","1110","21.9"
"DNK-E","電力機器事業部","E-00051584","NF63-NCV 3P 30A (U)","","個","2021/06","8600","8600","7720","2.0000","2.0000","2","880","10.2"
"DNK-E","電力機器事業部","E-00051584","NF63-NCV 3P 30A (U)","","個","2021/09","8600","8600","7720","2.0000","2.0000","2","880","10.2"
"DNK-E","電力機器事業部","E-00051584","NF63-NCV 3P 30A (U)","","個","2021/10","8600","8600","7720","2.0000","2.0000","2","880","10.2"
"DNK-E","電力機器事業部","E-00051584","NF63-NCV 3P 30A (U)","","個","2021/12","17200","17200","15440","4.0000","4.0000","1","1760","10.2"
"DNK-E","電力機器事業部","E-00051584","NF63-NCV 3P 30A (U)","","個","2022/02","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051588","NF63-NCV 3P 40A (U)","","個","2021/06","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051588","NF63-NCV 3P 40A (U)","","個","2021/07","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051588","NF63-NCV 3P 40A (U)","","個","2021/12","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051588","NF63-NCV 3P 40A (U)","","個","2022/02","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/05","16700","16700","11910","3.0000","3.0000","3","4790","28.7"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/06","11620","11620","7940","2.0000","2.0000","2","3680","31.7"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/07","11620","11620","7940","2.0000","2.0000","2","3680","31.7"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/09","15970","15970","11910","3.0000","3.0000","3","4060","25.4"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/10","11620","11620","7940","2.0000","2.0000","2","3680","31.7"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2021/11","15240","15240","11790","3.0000","3.0000","2","3450","22.6"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2022/01","5810","5810","3970","1.0000","1.0000","1","1840","31.7"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2022/02","15240","15240","11910","3.0000","3.0000","2","3330","21.9"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2022/03","20320","20320","15880","4.0000","4.0000","2","4440","21.9"
"DNK-E","電力機器事業部","E-00051589","NF63-NCV 3P 50A (A)","","個","2022/04","5080","5080","3970","1.0000","1.0000","1","1110","21.9"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/05","8600","8600","7720","2.0000","2.0000","1","880","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/06","8600","8600","7720","2.0000","2.0000","1","880","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/07","43000","43000","38600","10.0000","10.0000","2","4400","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/08","8600","8600","7720","2.0000","2.0000","1","880","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/09","12900","12900","11580","3.0000","3.0000","2","1320","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2021/12","4300","4300","3860","1.0000","1.0000","1","440","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2022/01","25800","25800","23160","6.0000","6.0000","2","2640","10.2"
"DNK-E","電力機器事業部","E-00051592","NF63-NCV 3P 50A (U)","","個","2022/02","9380","9380","7720","2.0000","2.0000","2","1660","17.7"
"DNK-E","電力機器事業部","E-00051593","NF63-NCV 3P 60A (A)","","個","2021/09","6620","6620","4520","1.0000","1.0000","1","2100","31.7"
"DNK-E","電力機器事業部","E-00051596","NF63-NCV 3P 60A (U)","","個","2021/06","4900","4900","4400","1.0000","1.0000","1","500","10.2"
"DNK-E","電力機器事業部","E-00051848","NV250-NCV 3P 150A 1/2/500mA換 1/2/500mA換(U)","","個","2021/07","14310","14310","12870","1.0000","1.0000","1","1440","10.1"
"DNK-E","電力機器事業部","E-00051920","NV63-NCV 3P 30A 1/2/500mA換 1/2/500mA換(U)","","個","2021/07","28140","28140","25200","6.0000","6.0000","1","2940","10.4"
"DNK-E","電力機器事業部","E-00051924","NV63-NCV 3P 30A 30mA (U)","","個","2021/07","4690","4690","4200","1.0000","1.0000","1","490","10.4"
"DNK-E","電力機器事業部","E-00051936","NV63-NCV 3P 50A 1/2/500mA換 1/2/500mA換(U)","","個","2021/10","4690","4690","4200","1.0000","1.0000","1","490","10.4"
"DNK-E","電力機器事業部","E-00051938","NV63-NCV 3P 50A 30mA (B)","","個","2021/05","5540","5540","5000","1.0000","1.0000","1","540","9.7"
"DNK-E","電力機器事業部","E-00053809","DSN400-SW 2P 400A (A)","","個","2021/08","52600","52600","36000","2.0000","2.0000","1","16600","31.6"
"DNK-E","電力機器事業部","E-00053881","DSN630-SW 3P 600A (A)","","個","2022/01","446880","446880","350560","8.0000","8.0000","3","96320","21.6"
"DNK-E","電力機器事業部","E-00053953","DSN125-CV 2P 100A 2P (A)","","個","2021/05","7340","7340","5040","2.0000","2.0000","1","2300","31.3"
"DNK-E","電力機器事業部","E-00053953","DSN125-CV 2P 100A 2P (A)","","個","2021/09","22020","22020","15120","6.0000","6.0000","2","6900","31.3"
"DNK-E","電力機器事業部","E-00053957","DSN125-CV 2P 100A/NT 2P (A)","","個","2021/06","37400","37400","5040","2.0000","2.0000","1","32360","86.5"
"DNK-E","電力機器事業部","E-00053969","DSN125-CV 3P 100A 3P (A)","","個","2022/02","107180","107180","82340","23.0000","23.0000","1","24840","23.2"
"DNK-E","電力機器事業部","E-00053969","DSN125-CV 3P 100A 3P (A)","","個","2022/03","181740","181740","142740","39.0000","39.0000","4","39000","21.5"
"DNK-E","電力機器事業部","E-00053977","DSN125-CV 3P 125A 3P (A)","","個","2022/02","29200","29200","22840","4.0000","4.0000","1","6360","21.8"
"DNK-E","電力機器事業部","E-00053977","DSN125-CV 3P 125A 3P (A)","","個","2022/03","14600","14600","11420","2.0000","2.0000","1","3180","21.8"
"DNK-E","電力機器事業部","E-00054049","DSN250-CV 3P 225A (A)","","個","2021/09","41680","41680","28560","4.0000","4.0000","1","13120","31.5"
"DNK-E","電力機器事業部","E-00054114","DSN30-CS 2P 30A (B)","","個","2021/10","1880","1880","1704","2.0000","2.0000","1","176","9.4"
"DNK-E","電力機器事業部","E-00054161","DSN63-CV 2P 50A (A)","","個","2021/07","14080","14080","9600","8.0000","8.0000","2","4480","31.8"
"DNK-E","電力機器事業部","E-00054161","DSN63-CV 2P 50A (A)","","個","2021/09","3520","3520","2400","2.0000","2.0000","1","1120","31.8"
"DNK-E","電力機器事業部","E-00054161","DSN63-CV 2P 50A (A)","","個","2021/11","1760","1760","1200","1.0000","1.0000","1","560","31.8"
"DNK-E","電力機器事業部","E-00054161","DSN63-CV 2P 50A (A)","","個","2022/03","52360","52360","40800","34.0000","34.0000","2","11560","22.1"
"DNK-E","電力機器事業部","E-00054161","DSN63-CV 2P 50A (A)","","個","2022/04","12320","12320","9600","8.0000","8.0000","3","2720","22.1"
"DNK-E","電力機器事業部","E-00054168","DSN63-CV 2P 50A/NT (U)","","個","2021/09","3900","3900","3510","3.0000","3.0000","2","390","10"
"DNK-E","電力機器事業部","E-00054185","DSN63-CV 3P 50A (A)","","個","2022/04","8360","8360","6520","4.0000","4.0000","1","1840","22"
"DNK-E","電力機器事業部","E-00054192","DSN63-CV 3P 50A/NT (U)","","個","2021/09","1760","1760","1590","1.0000","1.0000","1","170","9.7"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/06","9660","9660","6300","6.0000","6.0000","3","3360","34.8"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/07","3220","3220","2100","2.0000","2.0000","1","1120","34.8"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/08","3220","3220","2100","2.0000","2.0000","1","1120","34.8"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/10","7850","7850","5250","5.0000","5.0000","2","2600","33.1"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/11","7950","7950","5250","5.0000","5.0000","3","2700","34"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2021/12","17710","17710","11550","11.0000","11.0000","4","6160","34.8"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2022/01","6440","6440","4200","4.0000","4.0000","1","2240","34.8"
"DNK-E","電力機器事業部","E-00055413","HT-4CW (A)","","個","2022/03","1610","1610","1050","1.0000","1.0000","1","560","34.8"
"DNK-E","電力機器事業部","E-00055416","HT-4CW (U)","","個","2021/08","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055416","HT-4CW (U)","","個","2022/01","4020","4020","2100","2.0000","2.0000","1","1920","47.8"
"DNK-E","電力機器事業部","E-00055416","HT-4CW (U)","","個","2022/03","4020","4020","2100","2.0000","2.0000","1","1920","47.8"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2021/05","6440","6440","4200","4.0000","4.0000","1","2240","34.8"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2021/06","6240","6240","4200","4.0000","4.0000","3","2040","32.7"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2021/08","8050","8050","5250","5.0000","5.0000","2","2800","34.8"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2021/10","32710","32710","22050","21.0000","21.0000","7","10660","32.6"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2021/12","11070","11070","7350","7.0000","7.0000","3","3720","33.6"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2022/01","6040","6040","4200","4.0000","4.0000","2","1840","30.5"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2022/03","1610","1610","1050","1.0000","1.0000","1","560","34.8"
"DNK-E","電力機器事業部","E-00055417","HT-4SW (A)","","個","2022/04","1510","1510","1050","1.0000","1.0000","1","460","30.5"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2021/05","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2021/08","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2021/09","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2021/10","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2021/11","2010","2010","1050","1.0000","1.0000","1","960","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2022/02","10050","10050","5250","5.0000","5.0000","2","4800","47.8"
"DNK-E","電力機器事業部","E-00055420","HT-4SW (U)","","個","2022/03","6030","6030","3150","3.0000","3.0000","2","2880","47.8"
"DNK-E","電力機器事業部","E-00055437","DIN-03CS（ﾌﾞﾚ-ｶ付属） (A)","","個","2021/06","1360","1360","934","2.0000","2.0000","1","426","31.3"
"DNK-E","電力機器事業部","E-00055437","DIN-03CS（ﾌﾞﾚ-ｶ付属） (A)","","個","2021/11","2720","2720","1880","4.0000","4.0000","1","840","30.9"
"DNK-E","電力機器事業部","E-00055437","DIN-03CS（ﾌﾞﾚ-ｶ付属） (A)","","個","2021/12","5610","5610","5170","11.0000","11.0000","1","440","7.8"
"DNK-E","電力機器事業部","E-00055437","DIN-03CS（ﾌﾞﾚ-ｶ付属） (A)","","個","2022/01","6800","6800","4700","10.0000","10.0000","3","2100","30.9"
"DNK-E","電力機器事業部","E-00055438","DIN-03CS（ﾌﾞﾚ-ｶ付属） (B)","","個","2021/07","680","680","467","1.0000","1.0000","1","213","31.3"
"DNK-E","電力機器事業部","E-00055438","DIN-03CS（ﾌﾞﾚ-ｶ付属） (B)","","個","2021/12","630","630","467","1.0000","1.0000","1","163","25.9"
"DNK-E","電力機器事業部","E-00055440","DIN-03CS（ﾌﾞﾚ-ｶ付属） (U)","","個","2021/09","1800","1800","940","2.0000","2.0000","1","860","47.8"
"DNK-E","電力機器事業部","E-00055440","DIN-03CS（ﾌﾞﾚ-ｶ付属） (U)","","個","2021/10","1800","1800","940","2.0000","2.0000","1","860","47.8"
"DNK-E","電力機器事業部","E-00055440","DIN-03CS（ﾌﾞﾚ-ｶ付属） (U)","","個","2021/11","1800","1800","940","2.0000","2.0000","1","860","47.8"
"DNK-E","電力機器事業部","E-00055440","DIN-03CS（ﾌﾞﾚ-ｶ付属） (U)","","個","2021/12","1800","1800","940","2.0000","2.0000","1","860","47.8"
"DNK-E","電力機器事業部","E-00055446","DIN-ZBA 漏電リレ-用ﾚ-ﾙ取付金具 (B)","","個","2021/09","440","440","330","2.0000","2.0000","1","110","25"
"DNK-E","電力機器事業部","E-00055541","TCS-03CS2W (A)","","個","2021/05","45","45","41","1.0000","1.0000","1","4","8.9"
"DNK-E","電力機器事業部","E-00055541","TCS-03CS2W (A)","","個","2021/09","650","650","410","10.0000","10.0000","1","240","36.9"
"DNK-E","電力機器事業部","E-00055542","TCS-03CS2W (B)","","個","2021/05","180","180","123","3.0000","3.0000","2","57","31.7"
"DNK-E","電力機器事業部","E-00055542","TCS-03CS2W (B)","","個","2021/10","120","120","82","2.0000","2.0000","1","38","31.7"
"DNK-E","電力機器事業部","E-00055542","TCS-03CS2W (B)","","個","2021/12","1200","1200","820","20.0000","20.0000","1","380","31.7"
"DNK-E","電力機器事業部","E-00055545","TCS-03CS3W (A)","","個","2021/05","45","45","41","1.0000","1.0000","1","4","8.9"
"DNK-E","電力機器事業部","E-00055545","TCS-03CS3W (A)","","個","2021/06","135","135","123","3.0000","3.0000","1","12","8.9"
"DNK-E","電力機器事業部","E-00055545","TCS-03CS3W (A)","","個","2021/08","65","65","41","1.0000","1.0000","1","24","36.9"
"DNK-E","電力機器事業部","E-00055545","TCS-03CS3W (A)","","個","2021/12","2700","2700","2460","60.0000","60.0000","8","240","8.9"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2021/05","1320","1320","902","22.0000","22.0000","2","418","31.7"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2021/09","1650","1650","1353","33.0000","33.0000","2","297","18"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2021/10","300","300","246","6.0000","6.0000","6","54","18"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2021/12","2410","2410","1681","41.0000","41.0000","9","729","30.2"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2022/01","2350","2350","1927","47.0000","47.0000","7","423","18"
"DNK-E","電力機器事業部","E-00055546","TCS-03CS3W (B)","","個","2022/03","3000","3000","2460","60.0000","60.0000","2","540","18"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/05","780","780","528","6.0000","6.0000","1","252","32.3"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/06","480","480","352","4.0000","4.0000","1","128","26.7"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/07","2190","2190","1496","17.0000","17.0000","4","694","31.7"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/08","200","200","176","2.0000","2.0000","2","24","12"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/11","130","130","88","1.0000","1.0000","1","42","32.3"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2021/12","280","280","176","2.0000","2.0000","1","104","37.1"
"DNK-E","電力機器事業部","E-00055549","TCS-03SV2 (A)","","個","2022/01","200","200","176","2.0000","2.0000","1","24","12"
"DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","2021/10","480","480","352","4.0000","4.0000","3","128","26.7"
"DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","2021/11","120","120","88","1.0000","1.0000","1","32","26.7"
"DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","2021/12","360","360","264","3.0000","3.0000","2","96","26.7"
"DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","2022/03","120","120","88","1.0000","1.0000","1","32","26.7"
"DNK-E","電力機器事業部","E-00055550","TCS-03SV2 (B)","","個","2022/04","240","240","176","2.0000","2.0000","1","64","26.7"
"DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","2021/06","340","340","176","2.0000","2.0000","1","164","48.2"
"DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","2021/07","510","510","264","3.0000","3.0000","1","246","48.2"
"DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","2022/02","630","630","440","5.0000","5.0000","2","190","30.2"
"DNK-E","電力機器事業部","E-00055552","TCS-03SV2 (U)","","個","2022/04","1260","1260","704","8.0000","8.0000","3","556","44.1"
"DNK-E","電力機器事業部","E-00055553","TCS-03SV3 (A)","","個","2021/07","260","260","176","2.0000","2.0000","1","84","32.3"
"DNK-E","電力機器事業部","E-00055553","TCS-03SV3 (A)","","個","2021/08","600","600","528","6.0000","6.0000","1","72","12"
"DNK-E","電力機器事業部","E-00055553","TCS-03SV3 (A)","","個","2021/12","140","140","88","1.0000","1.0000","1","52","37.1"
"DNK-E","電力機器事業部","E-00055553","TCS-03SV3 (A)","","個","2022/02","300","300","264","3.0000","3.0000","1","36","12"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2021/07","340","340","264","3.0000","3.0000","3","76","22.4"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2021/08","1600","1600","1408","16.0000","16.0000","1","192","12"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2021/10","680","680","528","6.0000","6.0000","5","152","22.4"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2021/11","240","240","176","2.0000","2.0000","1","64","26.7"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2021/12","600","600","440","5.0000","5.0000","4","160","26.7"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2022/01","100","100","88","1.0000","1.0000","1","12","12"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2022/02","100","100","88","1.0000","1.0000","1","12","12"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2022/03","360","360","264","3.0000","3.0000","2","96","26.7"
"DNK-E","電力機器事業部","E-00055554","TCS-03SV3 (B)","","個","2022/04","1100","1100","968","11.0000","11.0000","2","132","12"
"DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2021/06","340","340","176","2.0000","2.0000","1","164","48.2"
"DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2022/01","510","510","270","3.0000","3.0000","1","240","47.1"
"DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2022/02","2550","2550","1350","15.0000","15.0000","4","1200","47.1"
"DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2022/03","510","510","270","3.0000","3.0000","1","240","47.1"
"DNK-E","電力機器事業部","E-00055556","TCS-03SV3 (U)","","個","2022/04","1140","1140","630","7.0000","7.0000","3","510","44.7"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2021/05","90","90","82","2.0000","2.0000","2","8","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2021/06","45","45","41","1.0000","1.0000","1","4","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2021/08","45","45","41","1.0000","1.0000","1","4","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2021/09","405","405","369","9.0000","9.0000","2","36","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2022/01","495","495","451","11.0000","11.0000","3","44","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2022/02","5490","5490","5002","122.0000","122.0000","3","488","8.9"
"DNK-E","電力機器事業部","E-00055557","TCS-05FA3 (A)","","個","2022/04","2475","2475","2255","55.0000","55.0000","1","220","8.9"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/05","2400","2400","1929","48.0000","48.0000","3","471","19.6"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/06","2500","2500","2050","50.0000","50.0000","1","450","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/07","1000","1000","812","20.0000","20.0000","3","188","18.8"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/08","12350","12350","10127","247.0000","247.0000","4","2223","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/09","750","750","615","15.0000","15.0000","3","135","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/10","1950","1950","1599","39.0000","39.0000","7","351","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/11","550","550","451","11.0000","11.0000","2","99","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2021/12","1100","1100","902","22.0000","22.0000","5","198","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2022/01","2900","2900","2378","58.0000","58.0000","13","522","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2022/02","350","350","287","7.0000","7.0000","2","63","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2022/03","1600","1600","1312","32.0000","32.0000","6","288","18"
"DNK-E","電力機器事業部","E-00055558","TCS-05FA3 (B)","","個","2022/04","3500","3500","2870","70.0000","70.0000","4","630","18"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2021/06","2660","2660","1980","18.0000","18.0000","4","680","25.6"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2021/07","2040","2040","1430","13.0000","13.0000","2","610","29.9"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2021/08","120","120","110","1.0000","1.0000","1","10","8.3"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2021/11","720","720","660","6.0000","6.0000","1","60","8.3"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2022/03","680","680","440","4.0000","4.0000","1","240","35.3"
"DNK-E","電力機器事業部","E-00055561","TCS-05KC3W (A)","","個","2022/04","800","800","660","6.0000","6.0000","3","140","17.5"
"DNK-E","電力機器事業部","E-00055562","TCS-05KC3W (B)","","個","2022/01","450","450","330","3.0000","3.0000","1","120","26.7"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/05","2340","2340","1496","17.0000","17.0000","3","844","36.1"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/06","140","140","88","1.0000","1.0000","1","52","37.1"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/07","1160","1160","792","9.0000","9.0000","5","368","31.7"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/08","10500","10500","6600","75.0000","75.0000","4","3900","37.1"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/09","1400","1400","880","10.0000","10.0000","1","520","37.1"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/10","1260","1260","792","9.0000","9.0000","1","468","37.1"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/11","520","520","352","4.0000","4.0000","1","168","32.3"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2021/12","2400","2400","1760","20.0000","20.0000","2","640","26.7"
"DNK-E","電力機器事業部","E-00055565","TCS-05SV3 (A)","","個","2022/01","10500","10500","7480","85.0000","85.0000","6","3020","28.8"
